Program ID,University,degree,Funding Opportunities,link
4594,University of Rostock,Electrical Engineering (EE),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4594/
6252,University of Duisburg-Essen,Embedded Systems Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6252/
9996,Albstadt-Sigmaringen University,Industrial Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9996/
7698,Technical University of Munich,Information Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7698/
8441,Max Planck Institute of Biophysics,IMPRS on Cellular Biophysics (IMPRS-CBP),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8441/
4407,FAU Erlangen-Nürnberg,"Medical Engineering: Imaging, Health & Data Analytics or Robotics",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4407/
6905,Otto von Guericke University Magdeburg,Medical Systems Engineering (MSE),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6905/
3672,University of Göttingen,Molecular Biology — IMPRS (MSc/PhD),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3672/
7696,Freie Universität Berlin,Master's in Cognitive Neuroscience,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7696/
3915,Humboldt-Universität zu Berlin,GET MA – Global and European Transformations (German-Turkish),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3915/
4885,Fulda University of Applied Sciences,"Human Rights Studies in Politics, Law and Society",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4885/
6268,Kiel University,Materials Science and Business Administration (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6268/
4074,University of Göttingen,Solar System School (IMPRS),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4074/
9857,Trier University of Applied Sciences,Sustainable Business and Law,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9857/
3689,Fulda University of Applied Sciences,Intercultural Communication and European Studies (ICEUS),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3689/
9066,Osnabrück University of Applied Sciences,Management in Non-Profit Organisations,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9066/
6327,Leipzig University,Master of Science in Mathematical Physics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6327/
9988,Justus Liebig University Giessen,Agrobioinformatics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9988/
9024,Deggendorf Institute of Technology,"Applied AI for Digital Production Management, MEng",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9024/
4152,Leipzig University,Statistical Physics of Complex Systems,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4152/
4148,Charité - Universitätsmedizin Berlin,International Master's Programme Molecular Medicine,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4148/
4468,Max Planck Institute for Marine Microbiology,IMPRS of Marine Microbiology (MarMic),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4468/
4740,University of Tübingen,IMPRS – From Molecules to Organisms,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4740/
4058,German Cancer Research Center (DKFZ) Heidelberg,DKFZ International PhD Programme in Cancer Research,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4058/
5549,Charité - Universitätsmedizin Berlin,International PhD – Einstein Center for Neurosciences Berlin,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5549/
4005,Friedrich Schiller University Jena,Jena School for Microbial Communication (JSMC),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4005/
3840,Furtwangen University,Master of Biomedical Engineering (BME),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3840/
3874,Max Planck Institute for Marine Microbiology,MSc in Marine Microbiology (MarMic),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3874/
3612,Bauhaus-Universität Weimar,Natural Hazards and Risks in Structural Engineering (NHRE),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3612/
5335,The Max Planck Institute for Neurobiology of Behavior – caesar,PhD in Neuroscience – IMPRS for Brain and Behaviour,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5335/
9213,RPTU University of Kaiserslautern-Landau,Quantum Technologies,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9213/
6163,Karlsruhe Institute of Technology,Remote Sensing and Geoinformatics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6163/
6505,University of Göttingen,Forest and Ecosystem Sciences (FES),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6505/
7251,Ansbach University of Applied Sciences,Applied Biotechnology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7251/
5651,Fulda University of Applied Sciences,International Business & Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5651/
3763,Heilbronn University of Applied Sciences,International Business and Intercultural Management (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3763/
5463,Bremen University of Applied Sciences,Shipping and Chartering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5463/
3688,Fulda University of Applied Sciences,International Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3688/
9235,University of Applied Sciences Koblenz,"Management, Leadership, Innovation (MLI)",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9235/
3826,Mainz University of Applied Sciences,Master of Arts in International Business (MA.IB),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3826/
3770,Offenburg University of Applied Sciences,MBA in International Business Consulting (IBC),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3770/
3928,Heilbronn University of Applied Sciences,Tourism Futures Studies (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3928/
8966,University of Hohenheim,Plant Breeding and Seed Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8966/
6917,RWTH Aachen University,Applied Geosciences – AMC (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6917/
9636,Osnabrück University of Applied Sciences,Land Use Transformation (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9636/
9756,University of Applied Sciences Kehl,Public Management in International Cooperation (PMIC),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9756/
9703,Leuphana University Lüneburg,Sustainability Science: Governance and Law,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9703/
9941,Hof University of Applied Sciences,AI-Driven Supply Chain Management (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9941/
5426,Esslingen University of Applied Sciences,Esslingen MBA in International Industrial Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5426/
9883,Rhine-Waal University of Applied Sciences,Sustainable Tourism (BA),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9883/
7659,Technical University of Applied Sciences Wildau,Digital Logistics Management (Joint Master's),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7659/
4375,Rhine-Waal University of Applied Sciences,"Gender and Diversity, BA",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4375/
9619,HTW Berlin University of Applied Sciences,European Economic Policy,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9619/
4687,Rhine-Waal University of Applied Sciences,"Sustainable Development Management, MA",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4687/
4766,University of Bayreuth,Environmental Chemistry (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4766/
3751,Hamburg University of Technology,Microelectronics and Microsystems,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3751/
7648,European University Viadrina,Master of Digital Entrepreneurship,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7648/
9909,Hof University of Applied Sciences,Artificial Intelligence Aided Mobility Design (MA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9909/
9266,Justus Liebig University Giessen,Sustainable Chemistry,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9266/
4491,Rhine-Waal University of Applied Sciences,"International Management and Psychology, MSc",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4491/
8424,Weihenstephan-Triesdorf University of Applied Sciences,International Master's in Farm Management (MFM),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8424/
9724,University of Potsdam,"Public Health, Exercise, and Nutrition",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9724/
6154,University of Duisburg-Essen,Automation and Safety,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6154/
8924,FAU Erlangen-Nürnberg,Autonomy Technologies,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8924/
